Frame,Rg
179,35.16514176692379
180,30.134636520792494
181,25.473565929114173
182,42.47017609271186
183,26.83737198229411
184,28.222179605514174
185,29.499053746463858
186,27.685631673679385
187,34.128159096225204
188,28.412764709502923
189,24.357149115216288
190,26.631996451787124
191,37.67577833866125
192,49.14944731925813
193,39.08308879870619
194,37.24976877911017
195,27.21737907628396
196,25.919462017777107
197,27.022901806432465
198,32.82144712176644
199,28.993522869497337
200,29.646774933913985
201,29.6924018994631
202,27.401970130824807
203,29.282274822888798
204,41.064322596363645
205,37.63375210991572
206,48.61039561119951
207,54.33610538926415
208,41.442151534761535
209,48.33813635774217
210,26.22684169017541
211,27.643056764540635
212,33.15395126145047
213,35.979265929388035
214,28.885057781385107
215,37.065598437107965
216,32.73303349174986
217,26.496453148142777
218,35.328969939878434
219,27.05705623193894
220,33.97600135911892
221,37.47883173799488
222,37.733120448590405
223,29.468954888085065
224,37.39189773163024
225,35.96235270990239
226,30.90524832118746
227,28.179965904828823
228,34.030814872126605
229,30.608024231021066
230,29.023328507576302
231,30.24296650629687
232,45.00368729411214
233,50.866689288922785
234,27.205201664857196
235,35.86097197014518
236,31.963625704006063
237,31.057288520973678
238,27.012323566915054
239,34.91558423641316
240,55.078020866371006
241,38.065668665682004
242,48.00441599679884
243,39.5705786063104
244,39.242467199067484
245,55.53037153685124
246,39.10234062992283
247,28.867468534726882
248,30.26835459007927
249,23.135828033941955
250,28.356702887872462
251,25.587673558913902
252,45.6829094187272
253,35.23757137274058
254,37.6541624375672
255,28.853372062808333
256,29.892959497902407
257,32.868087219783796
258,30.905057143005497
259,42.23466293031993
260,41.962293395740495
261,38.685028126526525
262,30.809666084597534
263,29.233097215178727
264,24.657419395479486
265,25.322161223615275
266,34.286562392995634
267,25.58558336215346
268,24.10927715201442
269,33.63625055363215
270,27.861521145960957
271,23.838640408919833
272,31.6855851109051
273,27.909915550191787
274,28.98812077564497
275,37.45126315117986
276,39.73373880798574
277,33.227134469923946
278,40.75728766377857
279,34.78934231556239
280,55.089982172339454
281,50.99422388368402
282,55.0740317909398
283,54.21134798485173
284,37.41936091479182
285,36.24198556771954
286,43.701597386013134
287,26.50327450977882
288,30.309894997136805
289,57.474439335914745
290,33.33971770503382
291,27.774336871942435
292,46.18884490683916
293,29.69921875670792
294,43.65006888552363
295,37.82151834216251
296,30.09862017759006
297,34.72348876333314
298,42.75877022144871
299,34.16410287701311
300,47.32473089460685
301,73.58737661711469
302,64.5952709190355
303,58.34727271536692
304,44.69079971028755
305,35.750912700449014
306,31.558305676914955
307,31.327885902276012
308,38.187863453671724
309,43.87571621466437
310,33.65605768589521
311,40.155022843701396
312,24.791040379172227
313,32.87265253850616
314,23.013250104193087
315,28.903515525194063
316,26.066963829127676
317,40.698249222063204
318,40.38283332169548
319,29.080410629751004
320,26.130139386356085
321,26.609819727278442
322,37.789433565495216
323,32.88338383320785
324,37.35412995695148
325,24.539262303855
326,42.61142719142965
327,42.914744491507086
328,42.91446739075122
329,57.271871811617864
330,49.92206567726636
331,40.3021300715796
332,37.881241640551615
333,54.85861056934782
334,41.114488396565115
335,38.875965858059935
336,34.44329104542991
337,30.184789695107792
338,31.551298743103622
339,27.069104342112865
340,23.016880725650612
341,26.743774249338
342,29.218028295008484
343,39.31472718988142
344,32.75136531414245
345,33.58108002813316
346,21.303490930385696
347,36.104692184629904
348,41.7608467147471
349,24.304035405707438
350,33.09806187364933
351,23.759159590865544
352,26.374386793946826
353,27.25404792213785
354,38.50783535646739
355,32.01333720638045
356,32.78151272825041
357,26.114177198819437
358,33.9790785618704
359,40.83091177842323
360,48.2038720646151
361,39.490163165309234
362,36.05548571207523
363,36.61022641419202
364,32.28621500319062
365,28.358075487579136
366,30.81619719946517
367,25.460166450687318
368,28.482869170697168
369,30.17882701133146
370,35.815905479064305
371,49.256577464234894
372,31.85086942785578
373,26.342170386663536
374,26.589954004199292
375,34.45643604281136
376,33.29707532545757
377,28.40637432339524
378,46.375874426264154
379,23.885123354156107
380,32.744177911195955
381,36.19350700298434
382,31.34081901442243
383,25.1402029258452
384,28.199267031086702
385,38.68155299434691
386,32.50133014481758
387,22.69004534410868
388,35.74796628508721
389,31.12625342689068
390,34.95391714607927
391,35.34109651286036
392,26.291875496285428
393,27.770660540743776
394,44.48906518402507
395,32.06129466269851
396,33.683524685298146
397,26.26130100838331
398,40.67351974992777
399,42.358705204602636
